PEAK_NUM,FRACHRSTART,FRAC_HRS_SINCE_JAN1,CH4,WKT,LON,LAT,CH4_BASELINE,PEAK_DIST_M,PEAK_CH4
CFADS2280_20131126_7908.910323,7908.910323,7908.910732,2.1869744869,POINT(-105.02232317 39.631292198),-105.02232317,39.631292198,2.15625445806,9.08410971131,0.250513052967
CFADS2280_20131126_7908.910323,7908.910323,7908.91087,2.1898474898,POINT(-105.02232779 39.631258456),-105.02232779,39.631258456,2.15763706239,12.8610925302,0.372171283893
CFADS2280_20131126_7908.910323,7908.910323,7908.911006,2.1911987145,POINT(-105.02233295 39.631223904),-105.02233295,39.631223904,2.15903416396,16.732775318,0.496702220611
CFADS2280_20131126_7908.910323,7908.910323,7908.911145,2.1907760579,POINT(-105.02234125 39.6311834),-105.02234125,39.6311834,2.16043909668,21.2974837983,0.635181604762
CFADS2280_20131126_7908.910323,7908.910323,7908.911287,2.1829566546,POINT(-105.02234982 39.631140616),-105.02234982,39.631140616,2.16184587473,26.1165362733,0.736915560745
CFADS2280_20131126_7908.910323,7908.910323,7908.911431,2.1694094341,POINT(-105.02235842 39.631092972),-105.02235842,39.631092972,2.16321842033,31.471267237,0.770066773893
CFADS2280_20131126_7908.912814,7908.912814,7908.912814,2.1915422436,POINT(-105.02244805 39.63058464),-105.02244805,39.63058464,2.17525629435,0.0,0.0
CFADS2280_20131126_7908.912814,7908.912814,7908.912952,2.2342338034,POINT(-105.02245762 39.630531271),-105.02245762,39.630531271,2.17666636212,5.99742128196,0.345256197488
CFADS2280_20131126_7908.912814,7908.912814,7908.913094,2.2830305642,POINT(-105.02246791 39.630476616),-105.02246791,39.630476616,2.17827576873,12.1452396103,0.989269649073
CFADS2280_20131126_7908.912814,7908.912814,7908.913235,2.3211566947,POINT(-105.02247817 39.630422233),-105.02247817,39.630422233,2.18010621937,18.262723579,1.85214367071
CFADS2280_20131126_7908.912814,7908.912814,7908.91337,2.3382132606,POINT(-105.02248807 39.630370287),-105.02248807,39.630370287,2.18211271547,24.1073082846,2.76448652931
CFADS2280_20131126_7908.912814,7908.912814,7908.913511,2.3465188986,POINT(-105.02249824 39.630316747),-105.02249824,39.630316747,2.1841962945,30.1308183099,3.74223836245
CFADS2280_20131126_7908.912814,7908.912814,7908.913648,2.35612256,POINT(-105.02250783 39.630265459),-105.02250783,39.630265459,2.18631839019,35.8990926665,4.72171540082
CFADS2280_20131126_7908.912814,7908.912814,7908.913783,2.3592016439,POINT(-105.02251714 39.630215167),-105.02251714,39.630215167,2.18848384683,41.5542083957,5.68714430032
CFADS2280_20131126_7908.912814,7908.912814,7908.913917,2.3443481145,POINT(-105.02252595 39.630164646),-105.02252595,39.630164646,2.19066432496,47.2286973064,6.5592212598
CFADS2280_20131126_7908.912814,7908.912814,7908.914057,2.3022606259,POINT(-105.02253507 39.630112393),-105.02253507,39.630112393,2.19277232722,53.0978144949,7.20182091552
CFADS2280_20131126_7908.912814,7908.912814,7908.914192,2.234316287,POINT(-105.02254392 39.630061989),-105.02254392,39.630061989,2.19469132878,58.7598538514,7.42617898843
CFADS2280_20131126_7908.970806,7908.970806,7908.970806,2.1463116255,POINT(-105.02342481 39.632669877),-105.02342481,39.632669877,2.11339747668,0.0,0.0
CFADS2280_20131126_7908.970806,7908.970806,7908.970944,2.2332308355,POINT(-105.02344548 39.632692204),-105.02344548,39.632692204,2.1145776527,3.05249867114,0.362188682834
CFADS2280_20131126_7908.970806,7908.970806,7908.971083,2.322011099,POINT(-105.0234779 39.632711221),-105.0234779,39.632711221,2.11615800751,6.54634631248,1.08140802098
CFADS2280_20131126_7908.970806,7908.970806,7908.971222,2.3938505993,POINT(-105.0235148 39.632729125),-105.0235148,39.632729125,2.11814548021,10.2853765262,2.11227779131
CFADS2280_20131126_7908.970806,7908.970806,7908.971362,2.448749915,POINT(-105.0235618 39.632740299),-105.0235618,39.632740299,2.12046073053,14.5024483402,3.496696858
CFADS2280_20131126_7908.970806,7908.970806,7908.971506,2.5109579774,POINT(-105.0236137 39.632749295),-105.0236137,39.632749295,2.12302549893,19.0632867182,5.26599419386
CFADS2280_20131126_7908.970806,7908.970806,7908.971643,2.577361144,POINT(-105.02366957 39.63275372),-105.02366957,39.63275372,2.12587802104,23.8784449509,7.43995687034
CFADS2280_20131126_7908.970806,7908.970806,7908.971787,2.6378174125,POINT(-105.02373075 39.632757187),-105.02373075,39.632757187,2.12903235485,29.137762358,10.1158189805
CFADS2280_20131126_7908.970806,7908.970806,7908.971925,2.6850283197,POINT(-105.02379225 39.632760058),-105.02379225,39.632760058,2.13246076711,34.4200114046,13.0346184083
CFADS2280_20131126_7908.970806,7908.970806,7908.972064,2.7318457115,POINT(-105.0238553 39.632762858),-105.0238553,39.632762858,2.13610878226,39.8344479492,16.260198209
CFADS2280_20131126_7908.970806,7908.970806,7908.972206,2.7903918948,POINT(-105.02391774 39.632764527),-105.02391774,39.632764527,2.13997045871,45.1908312956,19.7441047574
CFADS2280_20131126_7908.970806,7908.970806,7908.972351,2.8513892272,POINT(-105.02398061 39.632765977),-105.02398061,39.632765977,2.14409272444,50.5832728299,23.558159796
CFADS2280_20131126_7908.970806,7908.970806,7908.972494,2.8989221904,POINT(-105.02404174 39.632768487),-105.02404174,39.632768487,2.14848246806,55.8315657078,27.496687246
CFADS2280_20131126_7908.970806,7908.970806,7908.972631,2.9329938447,POINT(-105.02409983 39.632771034),-105.02409983,39.632771034,2.15305685567,60.8198518416,31.3872361136
CFADS2280_20131126_7908.970806,7908.970806,7908.972772,2.9651595195,POINT(-105.02415489 39.632778383),-105.02415489,39.632778383,2.15774369364,65.61066863,35.2554174074
CFADS2280_20131126_7908.970806,7908.970806,7908.972907,2.9894769012,POINT(-105.02420687 39.632785982),-105.02420687,39.632785982,2.16251654063,70.1466380913,39.0064843486
CFADS2280_20131126_7908.970806,7908.970806,7908.973041,3.004209437,POINT(-105.02425011 39.632801456),-105.02425011,39.632801456,2.16729152582,74.2343908068,42.4275978127
CFADS2280_20131126_7908.970806,7908.970806,7908.973178,3.0125628428,POINT(-105.024293 39.632818547),-105.024293,39.632818547,2.17870256021,78.3745214831,45.8798883484
CFADS2280_20131126_7908.970806,7908.970806,7908.973318,3.0238997304,POINT(-105.02432518 39.632845806),-105.02432518,39.632845806,2.19357857976,82.475670592,49.2851591955
CFADS2280_20131126_7908.970806,7908.970806,7908.973456,3.0248607469,POINT(-105.02435434 39.632874715),-105.02435434,39.632874715,2.2081319202,86.550753656,52.613397005
CFADS2280_20131126_7908.970806,7908.970806,7908.973596,2.9911983899,POINT(-105.0243716 39.632911858),-105.0243716,39.632911858,2.2222318327,90.9423191908,55.990364035
CFADS2280_20131126_7908.970806,7908.970806,7908.973737,2.8889704533,POINT(-105.02438639 39.632950981),-105.02438639,39.632950981,2.23518090999,95.4783174124,58.9559522408
CFADS2280_20131126_7908.970806,7908.970806,7908.97387,2.7447091482,POINT(-105.02439188 39.632993247),-105.02439188,39.632993247,2.24570775494,100.206847658,61.3154954215
CFADS2280_20131126_7908.970806,7908.970806,7908.974007,2.5899945808,POINT(-105.02439582 39.633037609),-105.02439582,39.633037609,2.25342030517,105.156759916,62.9815085542
CFADS2280_20131126_7908.970806,7908.970806,7908.97414,2.4659423913,POINT(-105.02439642 39.633083623),-105.02439642,39.633083623,2.25863951165,110.279292074,64.0434242215
CFADS2280_20131126_7908.970806,7908.970806,7908.974276,2.3735378047,POINT(-105.02439609 39.633131839),-105.02439609,39.633131839,2.26220422443,115.646766935,64.6410044148
CFADS2280_20131126_7908.970806,7908.970806,7908.974419,2.3066500505,POINT(-105.02439499 39.633184353),-105.02439499,39.633184353,2.26476776458,121.493380785,64.8858739677
CFADS2280_20131126_7908.970806,7908.970806,7908.974554,2.2743123157,POINT(-105.0243937 39.633234631),-105.0243937,39.633234631,2.26677091359,127.091415277,64.9280909969
CFADS2280_20131126_7908.970806,7908.970806,7908.974688,2.2709331477,POINT(-105.02439247 39.633284644),-105.02439247,39.633284644,2.26859153349,132.659855994,64.9411301368
CFADS2280_20131126_7908.970806,7908.970806,7908.974827,2.2792248629,POINT(-105.02439122 39.633336291),-105.02439122,39.633336291,2.27046375123,138.410193539,64.9915094862
CFADS2280_20131126_7908.970806,7908.970806,7908.974964,2.2765343331,POINT(-105.02439003 39.63338822),-105.02439003,39.63338822,2.27245258801,144.191824817,65.0151086313
CFADS2280_20131126_7908.975919,7908.975919,7908.975919,2.3003353541,POINT(-105.02438273 39.633754472),-105.02438273,39.633754472,2.28428155395,0.0,0.0
CFADS2280_20131126_7908.975919,7908.975919,7908.976058,2.313526045,POINT(-105.02438173 39.633807731),-105.02438173,39.633807731,2.2863373516,5.92940637026,0.161212811858
CFADS2280_20131126_7908.975919,7908.975919,7908.976198,2.3093285233,POINT(-105.02438064 39.633861935),-105.02438064,39.633861935,2.28847063512,11.9641137886,0.287084064404
CFADS2280_20131126_7908.976892,7908.976892,7908.976892,2.3601767306,POINT(-105.02437634 39.634118579),-105.02437634,39.634118579,2.29703959159,0.0,0.0
CFADS2280_20131126_7908.976892,7908.976892,7908.977027,2.4415314652,POINT(-105.02437577 39.634164587),-105.02437577,39.634164587,2.29937606028,5.12183907966,0.728097108282
CFADS2280_20131126_7908.976892,7908.976892,7908.977168,2.5427682576,POINT(-105.02437532 39.634210534),-105.02437532,39.634210534,2.30247573027,10.2368000154,1.95718399871
CFADS2280_20131126_7908.976892,7908.976892,7908.977301,2.6484780035,POINT(-105.024375 39.634252054),-105.024375,39.634252054,2.30666697581,14.8588836802,3.53706316626
CFADS2280_20131126_7908.976892,7908.976892,7908.977433,2.7159519527,POINT(-105.02437487 39.63429089),-105.02437487,39.63429089,2.31216719361,19.1821176824,5.28271916634
CFADS2280_20131126_7908.976892,7908.976892,7908.977574,2.703041394,POINT(-105.02437496 39.63432976),-105.02437496,39.63432976,2.31857333886,23.5091290743,6.94631682076
CFADS2280_20131126_7908.976892,7908.976892,7908.977714,2.6133138291,POINT(-105.02437913 39.63436666),-105.02437913,39.63436666,2.32476104182,27.632360738,8.13608680992
CFADS2280_20131126_7908.976892,7908.976892,7908.977849,2.4943918601,POINT(-105.0243876 39.63440089),-105.0243876,39.63440089,2.32973556592,31.5114120097,8.77479701722
CFADS2280_20131126_7908.976892,7908.976892,7908.977991,2.3878063307,POINT(-105.02440385 39.634434853),-105.02440385,39.634434853,2.33331974661,35.5406709659,8.99433757417
CFADS2280_20131126_7909.191402,7909.191402,7909.191402,2.4110602033,POINT(-105.02876794 39.633921718),-105.02876794,39.633921718,2.14134330563,0.0,0.0
CFADS2280_20131126_7909.191402,7909.191402,7909.191548,2.9227905077,POINT(-105.02869097 39.63391148),-105.02869097,39.63391148,2.14345903437,6.6964462569,5.21875132749
CFADS2280_20131126_7909.191402,7909.191402,7909.191688,3.1591068468,POINT(-105.02861707 39.63389936),-105.02861707,39.63389936,2.14792559409,13.1740683791,11.7688013796
CFADS2280_20131126_7909.191402,7909.191402,7909.191824,2.976115599,POINT(-105.02854542 39.63388695),-105.02854542,39.63388695,2.1534777042,19.470159298,16.9482043586
CFADS2280_20131126_7909.191402,7909.191402,7909.191962,2.5771779454,POINT(-105.02847338 39.633871883),-105.02847338,39.633871883,2.15819646579,25.8699532331,19.6295994907
CFADS2280_20131126_7909.191402,7909.191402,7909.192099,2.3078122747,POINT(-105.02840178 39.63385626),-105.02840178,39.63385626,2.16108490813,32.2499461293,20.5657190471
CFADS2280_20131126_7909.191402,7909.191402,7909.192235,2.1652944944,POINT(-105.02833172 39.633837939),-105.02833172,39.633837939,2.16274088825,38.5931144296,20.5819170007
CFADS2280_20131126_7910.526315,7910.526315,7910.526315,2.1890694822,POINT(-105.03519598 39.627774682),-105.03519598,39.627774682,2.07780182059,0.0,0.0
CFADS2280_20131126_7910.526315,7910.526315,7910.526455,3.4195087036,POINT(-105.03514821 39.627774833),-105.03514821,39.627774833,2.07920100788,4.0957888782,5.4896173535
CFADS2280_20131126_7910.526315,7910.526315,7910.526599,5.209290498,POINT(-105.03510782 39.627774833),-105.03510782,39.627774833,2.08623952049,7.55878908055,16.3047435205
CFADS2280_20131126_7910.526315,7910.526315,7910.526746,6.1437635489,POINT(-105.0350692 39.627774817),-105.0350692,39.627774817,2.14651698315,10.8700316444,29.5405964874
CFADS2280_20131126_7910.526315,7910.526315,7910.52689,5.5649128574,POINT(-105.03504072 39.62777473),-105.03504072,39.62777473,2.28885946058,13.311898978,37.5402842601
CFADS2280_20131126_7910.526315,7910.526315,7910.527028,4.176963164,POINT(-105.03501613 39.627774667),-105.03501613,39.627774667,2.37357770205,15.4202338694,41.3424247522
CFADS2280_20131126_7910.526315,7910.526315,7910.527166,3.1077198431,POINT(-105.03500015 39.627774667),-105.03500015,39.627774667,2.40653390326,16.7903438807,42.3031266281
CFADS2280_20131126_7910.526315,7910.526315,7910.527301,2.5622825503,POINT(-105.03498645 39.627774683),-105.03498645,39.627774683,2.41766729229,17.9649702089,42.4729955177
CFADS2280_20131126_7910.530765,7910.530765,7910.530765,3.0494339135,POINT(-105.03502189 39.627052215),-105.03502189,39.627052215,2.43044145921,0.0,0.0
CFADS2280_20131126_7910.530765,7910.530765,7910.5309,4.5893922072,POINT(-105.0350476 39.627033947),-105.0350476,39.627033947,2.44047928743,2.99912709944,6.44486297202
CFADS2280_20131126_7910.530765,7910.530765,7910.531041,5.7098111055,POINT(-105.03508438 39.627024099),-105.03508438,39.627024099,2.48118545231,6.33776338886,17.2240697427
CFADS2280_20131126_7910.530765,7910.530765,7910.53118,5.7323022725,POINT(-105.03512204 39.62701512),-105.03512204,39.62701512,2.55203895827,9.71789913281,27.9737914463
CFADS2280_20131126_7910.530765,7910.530765,7910.531318,4.7176316198,POINT(-105.03516784 39.627011979),-105.03516784,39.627011979,2.61814249029,13.6603270675,36.2508760391
CFADS2280_20131126_7910.530765,7910.530765,7910.531457,3.5387018471,POINT(-105.03521524 39.627009098),-105.03521524,39.627009098,2.65454214482,17.7370377054,39.855339303
CFADS2280_20131126_7910.530765,7910.530765,7910.531591,2.8082682944,POINT(-105.0352674 39.627008538),-105.0352674,39.627008538,2.66887511967,22.209670506,40.4787937885
CFADS2280_20131126_7910.73065,7910.73065,7910.73065,2.0918836328,POINT(-105.05013881 39.624782791),-105.05013881,39.624782791,2.08563029277,0.0,0.0
CFADS2280_20131126_7910.73065,7910.73065,7910.730787,2.1552389957,POINT(-105.05006339 39.624781791),-105.05006339,39.624781791,2.08655906556,6.46767689068,0.444199597009
CFADS2280_20131126_7910.73065,7910.73065,7910.73092,2.1524182793,POINT(-105.04999068 39.624780796),-105.04999068,39.624780796,2.08777955104,12.7030167884,0.847244038283
CFADS2280_20131126_7910.751491,7910.751491,7910.751491,2.2497255102,POINT(-105.04998858 39.62747502),-105.04998858,39.62747502,2.09628722052,0.0,0.0
CFADS2280_20131126_7910.751491,7910.751491,7910.751638,3.4136064417,POINT(-105.04999493 39.62742309),-105.04999493,39.62742309,2.09792285366,5.80642403593,7.63941680928
CFADS2280_20131126_7910.751491,7910.751491,7910.751792,6.3046298667,POINT(-105.04999995 39.627368282),-105.04999995,39.627368282,2.10489013537,11.9228080681,33.3266378411
CFADS2280_20131126_7910.751491,7910.751491,7910.751948,9.7257753884,POINT(-105.05000381 39.627311788),-105.05000381,39.627311788,2.2334615644,18.2204167624,80.5102985201
CFADS2280_20131126_7910.751491,7910.751491,7910.752114,11.100763674,POINT(-105.05000654 39.627251016),-105.05000654,39.627251016,2.55017989225,24.9895978409,138.390748466
CFADS2280_20131126_7910.751491,7910.751491,7910.752279,11.056246827,POINT(-105.05000882 39.62718968),-105.05000882,39.62718968,2.83313282451,31.820313095,194.560498719
CFADS2280_20131126_7910.751491,7910.751491,7910.752434,10.580935174,POINT(-105.05001012 39.62713233),-105.05001012,39.62713233,3.05562031556,38.2054822925,242.610907354
CFADS2280_20131126_7910.751491,7910.751491,7910.752592,9.6264272408,POINT(-105.05001106 39.62707309),-105.05001106,39.62707309,3.23129951345,44.8005656475,284.787307782
CFADS2280_20131126_7910.751491,7910.751491,7910.752745,7.5626284014,POINT(-105.05001125 39.627014656),-105.05001125,39.627014656,3.36171631369,51.3054530832,312.11376804
CFADS2280_20131126_7910.751491,7910.751491,7910.752898,5.3575393255,POINT(-105.05001158 39.626955748),-105.05001158,39.626955748,3.43358604613,57.8631467927,324.730464357
CFADS2280_20131126_7910.751491,7910.751491,7910.753044,3.9052041192,POINT(-105.05001201 39.626899264),-105.05001201,39.626899264,3.46440483838,64.151048111,327.502166736
CFADS2280_20131126_7910.814746,7910.814746,7910.814746,2.4122615211,POINT(-105.04665083 39.625821992),-105.04665083,39.625821992,2.08383972213,0.0,0.0
CFADS2280_20131126_7910.814746,7910.814746,7910.814882,2.9516618213,POINT(-105.04665017 39.625880759),-105.04665017,39.625880759,2.08620987691,6.54218131419,5.66194353891
CFADS2280_20131126_7910.814746,7910.814746,7910.815021,3.334496359,POINT(-105.04664941 39.625940706),-105.04664941,39.625940706,2.0910553268,13.2157935063,13.9601867715
CFADS2280_20131126_7910.814746,7910.814746,7910.815163,3.3992319882,POINT(-105.0466481 39.626001195),-105.0466481,39.626001195,2.09765979812,19.9503596637,22.7257107943
CFADS2280_20131126_7910.814746,7910.814746,7910.815303,3.5364738472,POINT(-105.04664675 39.626060617),-105.04664675,39.626060617,2.10456336835,26.5662234201,32.1990354337
CFADS2280_20131126_7910.814746,7910.814746,7910.815438,3.769338279,POINT(-105.04664516 39.626117233),-105.04664516,39.626117233,2.11209774336,32.8701851575,42.64621636
CFADS2280_20131126_7910.814746,7910.814746,7910.815578,3.8153752599,POINT(-105.04664348 39.626175917),-105.04664348,39.626175917,2.14865742947,39.4044700595,53.5370255153
CFADS2280_20131126_7910.814746,7910.814746,7910.815713,3.4961514583,POINT(-105.04664157 39.6262314),-105.04664157,39.6262314,2.1879264591,45.5830027945,61.6199364976
CFADS2280_20131126_7910.814746,7910.814746,7910.81585,2.9112816698,POINT(-105.04663959 39.626288027),-105.04663959,39.626288027,2.21389644133,51.8890003774,66.0176460626
CFADS2280_20131126_7910.814746,7910.814746,7910.815993,2.4431286717,POINT(-105.04663791 39.626344349),-105.04663791,39.626344349,2.22520821431,58.1604142428,67.3843154407
CFADS2280_20131126_7910.849922,7910.849922,7910.849922,2.1156481963,POINT(-105.04664821 39.625739435),-105.04664821,39.625739435,2.0768539138,0.0,0.0
CFADS2280_20131126_7910.849922,7910.849922,7910.850064,2.304273631,POINT(-105.04664699 39.625799168),-105.04664699,39.625799168,2.07746641334,6.65029431763,1.5083347508
CFADS2280_20131126_7910.849922,7910.849922,7910.850205,2.4735540508,POINT(-105.04664539 39.625858402),-105.04664539,39.625858402,2.07902308311,13.2456441969,4.1104045209
CFADS2280_20131126_7910.849922,7910.849922,7910.850349,2.539082606,POINT(-105.0466438 39.625918718),-105.0466438,39.625918718,2.08137033222,19.961399154,7.18428799244
CFADS2280_20131126_7910.849922,7910.849922,7910.850487,2.48637201,POINT(-105.04664238 39.625976569),-105.04664238,39.625976569,2.0840256958,26.4025175003,9.77584821841
CFADS2280_20131126_7910.849922,7910.849922,7910.850624,2.3504003247,POINT(-105.04664125 39.626033656),-105.04664125,39.626033656,2.08647942181,32.7581751656,11.4532391279
CFADS2280_20131126_7910.849922,7910.849922,7910.850768,2.1901125068,POINT(-105.04664091 39.626092824),-105.04664091,39.626092824,2.08838095409,39.3448155213,12.1233082784
CFADS2280_20131126_7910.85522,7910.85522,7910.85522,2.109982765,POINT(-105.04733884 39.626753665),-105.04733884,39.626753665,2.09427319635,0.0,0.0
CFADS2280_20131126_7910.85522,7910.85522,7910.855357,2.1223869562,POINT(-105.04740349 39.62675328),-105.04740349,39.62675328,2.09530050589,5.54327705877,0.150147698586
CFADS2280_20131126_7910.85522,7910.85522,7910.855487,2.1242617671,POINT(-105.04746526 39.626753124),-105.04746526,39.626753124,2.0963858115,10.8394848103,0.297784550739
CFADS2280_20131126_7910.85522,7910.85522,7910.855622,2.1080255187,POINT(-105.04752983 39.626753039),-105.04752983,39.626753039,2.0974760291,16.3757450672,0.35618927074
CFADS2280_20131126_7910.869636,7910.869636,7910.869636,2.1229182868,POINT(-105.05083716 39.628434326),-105.05083716,39.628434326,2.11851290047,0.0,0.0
CFADS2280_20131126_7911.147935,7911.147935,7911.147935,2.2063090553,POINT(-105.05323357 39.639596701),-105.05323357,39.639596701,2.10026462795,0.0,0.0
CFADS2280_20131126_7911.147935,7911.147935,7911.148077,3.4897173288,POINT(-105.05323217 39.639602333),-105.05323217,39.639602333,2.10166542167,0.638337142976,0.886045088698
CFADS2280_20131126_7911.147935,7911.147935,7911.148217,6.1589074937,POINT(-105.05323225 39.639602333),-105.05323225,39.639602333,2.10894953429,0.645195093616,0.913819500476
CFADS2280_20131126_7911.147935,7911.147935,7911.148368,9.2430362824,POINT(-105.05323233 39.639602302),-105.05323233,39.639602302,2.22723578673,0.652872354222,0.967681629243
CFADS2280_20131126_7911.147935,7911.147935,7911.148522,10.698010275,POINT(-105.05323233 39.639602024),-105.05323233,39.639602024,2.51964954437,0.683819286609,1.22077680582
CFADS2280_20131126_7911.147935,7911.147935,7911.148679,10.141645644,POINT(-105.05323233 39.639601742),-105.05323233,39.639601742,2.79176871113,0.715211497843,1.45150569503
CFADS2280_20131126_7911.147935,7911.147935,7911.148825,8.8692591861,POINT(-105.05323233 39.63960148),-105.05323233,39.63960148,2.98429937077,0.744377311683,1.62314533746
CFADS2280_20131126_7911.147935,7911.147935,7911.148965,7.8361108403,POINT(-105.05323223 39.639601724),-105.05323223,39.639601724,3.11049969245,0.772860007527,1.75774348246
CFADS2280_20131126_7911.147935,7911.147935,7911.149105,6.7705803068,POINT(-105.05323197 39.639602648),-105.05323197,39.639602648,3.19931526161,0.87810669356,2.13360729341
CFADS2280_20131126_7911.147935,7911.147935,7911.149245,5.7035252982,POINT(-105.05323139 39.639605037),-105.05323139,39.639605037,3.25978215949,1.14865779867,2.7947647002
CFADS2280_20131126_7911.147935,7911.147935,7911.149389,4.7343942543,POINT(-105.05323036 39.639609431),-105.05323036,39.639609431,3.29861420692,1.64570285796,3.50841207898
CFADS2280_20131126_7911.147935,7911.147935,7911.14953,4.2149308123,POINT(-105.05322791 39.639616669),-105.05322791,39.639616669,3.32230300582,2.47835930047,4.25166437281
CFADS2280_20131126_7911.147935,7911.147935,7911.149672,4.0724822759,POINT(-105.05322391 39.639627039),-105.05322391,39.639627039,3.33937345709,3.68259716709,5.13450177277
CFADS2280_20131126_7911.147935,7911.147935,7911.149807,3.9598402994,POINT(-105.05321516 39.639639492),-105.05321516,39.639639492,3.35474500353,5.25878479647,6.08824549271
CFADS2280_20131126_7911.147935,7911.147935,7911.149944,3.678469396,POINT(-105.05320121 39.639654755),-105.05320121,39.639654755,3.36882482012,7.33650605661,6.73160061111
CFADS2280_20131126_7911.300342,7911.300342,7911.300342,2.1687518127,POINT(-105.04922493 39.634713506),-105.04922493,39.634713506,2.09014012303,0.0,0.0
CFADS2280_20131126_7911.300342,7911.300342,7911.300484,2.3134258959,POINT(-105.04927973 39.634727699),-105.04927973,39.634727699,2.0913832604,4.95658638799,1.10057350469
CFADS2280_20131126_7911.300342,7911.300342,7911.300628,2.3662283205,POINT(-105.04932817 39.634740094),-105.04932817,39.634740094,2.09328797588,9.33259708592,2.29496337265
CFADS2280_20131126_7911.300342,7911.300342,7911.300763,2.3050760321,POINT(-105.04936583 39.634749529),-105.04936583,39.634749529,2.09543247423,12.727746659,3.00673460867
CFADS2280_20131126_7911.300342,7911.300342,7911.300899,2.1871479949,POINT(-105.04939764 39.634757528),-105.04939764,39.634757528,2.09729439493,15.5965240965,3.26450458894
